RRi,RRii,RRi_interp,RRii_interp,freqs,periodogram,low_power,high_power,activitytype_daytime,activitytype,activitytype_interp,activitytype_daytime_interp,steps_daytime,steps,steps_interp,steps_daytime_interp,hr_daytime,hr,hr_interp,hr_daytime_interp,rMSSD,pNN50,Median,gt180,act_silent_percentage,act_walking_percentage,act_running_percentage,act_nonWear_percentage,act_REM_percentage,act_NREM_percentage,act_charging_percentage,act_undefined_percentage,act_silent_percentage_allday,act_walking_percentage_allday,act_running_percentage_allday,act_nonWear_percentage_allday,act_REM_percentage_allday,act_NREM_percentage_allday,act_charging_percentage_allday,act_undefined_percentage_allday
77.77613359,77.77613359,65.58121273,65.58121273,0.333236324,10194.86386,,,,,0.99713335,33.78588111,,,40.91686715,33.78588111,37.54363389,77.77613359,65.58121273,33.78588111,,,,,,,,,,,,,,,,,,,,
77.77613359,77.77613359,65.58121273,69,0.333285329,10207.59854,,,,,0.996200017,33.78589667,,,40.88980048,33.78589667,37.5436425,77.77613359,65.58121273,33.78589667,,,,,,,,,,,,,,,,,,,,
77.77613359,77,69,75,0.333334333,10220.35492,,,,,0.99528335,33.78591194,,,40.86321715,33.78591194,37.54365417,77.77613359,69,33.78591194,,,,,,,,,,,,,,,,,,,,
77,78,75,67.72080849,0.333383338,10233.13292,,,,,0.9947,33.78592167,,,40.8463,33.78592167,37.54366389,77,75,33.78592167,,,,,,,,,,,,,,,,,,,,
78,77,67.72080849,67.72080849,0.333432343,10245.93248,,,,,0.99415,33.78593083,,,40.83035,33.78593083,37.54367389,78,67.72080849,33.78593083,,,,,,,,,,,,,,,,,,,,
77,76,67.72080849,67.72080849,0.333481348,10258.75353,,,,,0.993466683,33.78594222,,,40.81053382,33.78594222,37.54368472,77,67.72080849,33.78594222,,,,,,,,,,,,,,,,,,,,
76,75,67.72080849,68.33212156,0.333530353,10271.59599,,,,,0.987916683,33.78603472,,,40.64958382,33.78603472,37.543695,76,67.72080849,33.78603472,,,,,,,,,,,,,,,,,,,,
75,74,68.33212156,68.33212156,0.333579358,10284.4598,,,,,0.95673335,33.78655444,,,39.74526715,33.78655444,37.54370583,75,68.33212156,33.78655444,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333628363,10297.34487,,,,,0.803033333,33.78911611,,,35.28796667,33.78911611,37.54382944,74,68.33212156,33.78911611,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333677368,10310.25114,,,,,0.802033333,33.78913278,,,35.25896667,33.78913278,37.5473875,74,68.33212156,33.78913278,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333726373,10323.17852,,,,,0.8015,33.78914167,,,35.2435,33.78914167,37.54992972,74,68.33212156,33.78914167,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333775378,10336.12695,,,,,0.800883333,33.78915194,,,35.22561667,33.78915194,37.54993833,74,68.33212156,33.78915194,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333824382,10349.09634,,,,,0.8003,33.78916167,,,35.2087,33.78916167,37.54994694,74,68.33212156,33.78916167,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333873387,10362.08663,,,,,0.780416683,33.78949306,,,34.63208382,33.78949306,37.54995167,74,68.33212156,33.78949306,,,,,,,,,,,,,,,,,,,,
74,74,68.33212156,68.33212156,0.333922392,10375.09772,,,,,0.651366683,33.79164389,,,30.88963382,33.79164389,37.54995639,74,68.33212156,33.79164389,,,,,,,,,,,,,,,,,,,,
74,79,68.33212156,68.33212156,0.333971397,10388.12955,,,,,0.65008335,33.79166528,,,30.85241715,33.79166528,37.5501425,74,68.33212156,33.79166528,,,,,,,,,,,,,,,,,,,,
79,75,68.33212156,68.33212156,0.334020402,10401.18203,,,,,0.649550017,33.79167417,,,30.83695048,33.79167417,37.550315,79,68.33212156,33.79167417,,,,,,,,,,,,,,,,,,,,
75,73,68.33212156,68.33212156,0.334069407,10414.25509,,,,,0.649016667,33.79168306,,,30.82148333,33.79168306,37.55198028,75,68.33212156,33.79168306,,,,,,,,,,,,,,,,,,,,
73,79.05226717,68.33212156,68.33212156,0.334118412,10427.34864,,,,,0.635166667,33.79191389,,,30.41983333,33.79191389,37.55199611,73,68.33212156,33.79191389,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,68.33212156,68.33212156,0.334167417,10440.4626,,,,,0.613766667,33.79227056,,,29.79923333,33.79227056,37.55200528,79.05226717,68.33212156,33.79227056,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,68.33212156,76,0.334216422,10453.59688,,,,,0.55218335,33.79329694,,,28.01331715,33.79329694,37.55201611,79.05226717,68.33212156,33.79329694,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,76,75,0.334265427,10466.75142,,,,,0.434800017,33.79525333,,,24.60920048,33.79525333,37.55202472,79.05226717,76,33.79525333,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,75,76,0.334314431,10479.92611,,,,,0.433800017,33.79527,,,24.58020048,33.79527,37.55204361,79.05226717,75,33.79527,,,,,,,,,,,,,,,,,,,,
79.05226717,81,76,78,0.334363436,10493.12088,,,,,0.433116667,33.79528139,,,24.56038333,33.79528139,37.5522175,79.05226717,76,33.79528139,,,,,,,,,,,,,,,,,,,,
81,73,78,79,0.334412441,10506.33564,,,,,0.432483333,33.79529194,,,24.54201667,33.79529194,37.55326639,81,78,33.79529194,,,,,,,,,,,,,,,,,,,,
73,72,79,78,0.334461446,10519.57031,,,,,0.431866667,33.79530222,,,24.52413333,33.79530222,37.55889056,73,79,33.79530222,,,,,,,,,,,,,,,,,,,,
72,73,78,77,0.334510451,10532.8248,,,,,0.431366667,33.79531056,,,24.50963333,33.79531056,37.56397111,72,78,33.79531056,,,,,,,,,,,,,,,,,,,,
73,72,77,75,0.334559456,10546.09901,,,,,0.386166683,33.79606389,,,23.19883382,33.79606389,37.56517861,73,77,33.79606389,,,,,,,,,,,,,,,,,,,,
72,71,75,74,0.334608461,10559.39287,,,,,0.35505,33.7965825,,,22.29645,33.7965825,37.56519139,72,75,33.7965825,,,,,,,,,,,,,,,,,,,,
71,69,74,75.33333333,0.334657466,10572.70629,,,,,0.226250017,33.79872917,,,18.56125048,33.79872917,37.56520222,71,74,33.79872917,,,,,,,,,,,,,,,,,,,,
69,81,75.33333333,75.33333333,0.334706471,10586.03917,,,,,0.2248,33.79875333,,,18.5192,33.79875333,37.56521556,69,75.33333333,33.79875333,,,,,,,,,,,,,,,,,,,,
81,73,75.33333333,75.33333333,0.334755476,10599.39142,,,,,0.2237,33.79877167,,,18.4873,33.79877167,37.56553111,81,75.33333333,33.79877167,,,,,,,,,,,,,,,,,,,,
73,73,75.33333333,75.33333333,0.33480448,10612.76296,,,,,0.22315,33.79878083,,,18.47135,33.79878083,37.56570389,73,75.33333333,33.79878083,,,,,,,,,,,,,,,,,,,,
73,73,75.33333333,75.05555556,0.334853485,10626.15369,,,,,0.220133333,33.79883111,,,18.38386667,33.79883111,37.56639556,73,75.33333333,33.79883111,,,,,,,,,,,,,,,,,,,,
73,73.125,75.05555556,75.05555556,0.33490249,10639.56351,,,,,0.199416667,33.79917639,,,17.78308333,33.79917639,37.56656833,73,75.05555556,33.79917639,,,,,,,,,,,,,,,,,,,,
73.125,73.125,75.05555556,75.06349206,0.334951495,10652.99234,,,,,0.18908335,33.79934861,,,17.48341715,33.79934861,37.56691444,73.125,75.05555556,33.79934861,,,,,,,,,,,,,,,,,,,,
73.125,73.125,75.06349206,74.41404925,0.3350005,10666.44009,,,,,0.137166683,33.80021389,,,15.97783382,33.80021389,37.56789917,73.125,75.06349206,33.80021389,,,,,,,,,,,,,,,,,,,,
73.125,73.125,74.41404925,74,0.335049505,10679.90665,,,,,0,33.8025,,,12,33.8025,37.56790833,73.125,74.41404925,33.8025,,,,,,,,,,,,,,,,,,,,
73.125,73.07142857,74,74,0.33509851,10693.39193,,,,,0,33.8039575,,,10.9506002,33.8039575,37.56795194,73.125,74,33.8039575,,,,,,,,,,,,,,,,,,,,
73.07142857,73.0952381,74,74,0.335147515,10706.89584,,,,,0,33.80581889,,,9.6104002,33.80581889,37.56847056,73.07142857,74,33.80581889,,,,,,,,,,,,,,,,,,,,
73.0952381,83,74,80,0.33519652,10720.41828,,,,,0,33.80583694,,,9.5974,33.80583694,37.56933528,73.0952381,74,33.80583694,,,,,,,,,,,,,,,,,,,,
83,81,80,79.05226717,0.335245525,10733.95915,,,,,0,33.80585278,,,9.5860002,33.80585278,37.57037278,83,80,33.80585278,,,,,,,,,,,,,,,,,,,,
81,80,79.05226717,72,0.335294529,10747.51835,,,,,0,33.805865,,,9.5772,33.805865,37.57239528,81,79.05226717,33.805865,,,,,,,,,,,,,,,,,,,,
80,79,72,75.5087112,0.335343534,10761.09579,,,,,0,33.80591972,,,9.5378,33.80591972,37.57241194,80,72,33.80591972,,,,,,,,,,,,,,,,,,,,
79,78,75.5087112,75.76016306,0.335392539,10774.69137,,,,,0,33.80643806,,,9.1646,33.80643806,37.57242222,79,75.5087112,33.80643806,,,,,,,,,,,,,,,,,,,,
78,77,75.76016306,79,0.335441544,10788.30498,,,,,0,33.80678444,,,8.9152,33.80678444,37.57243139,78,75.76016306,33.80678444,,,,,,,,,,,,,,,,,,,,
77,75,79,79,0.335490549,10801.93653,,,,,0,33.8173325,,,1.3206,33.8173325,37.57244333,77,79,33.8173325,,,,,,,,,,,,,,,,,,,,
75,74,79,79,0.335539554,10815.58591,,,,,0,33.81916667,,,0,33.81916667,37.57245639,75,79,33.81916667,,,,,,,,,,,,,,,,,,,,
74,72,79,79,0.335588559,10829.25302,,,,,0,33.82000778,,,0,33.82000778,37.57246556,74,79,33.82000778,,,,,,,,,,,,,,,,,,,,
72,70,79,79,0.335637564,10842.93776,,,,,0,33.82002278,,,0,33.82002278,37.57262194,72,79,33.82002278,,,,,,,,,,,,,,,,,,,,
70,71,79,79,0.335686569,10856.64002,,,,,0,33.82003722,,,0,33.82003722,37.5729675,70,79,33.82003722,,,,,,,,,,,,,,,,,,,,
71,72,79,79,0.335735574,10870.35971,,,,,0,33.82005028,,,0,33.82005028,37.57315028,71,79,33.82005028,,,,,,,,,,,,,,,,,,,,
72,73,79,79,0.335784578,10884.09672,,,,,0,33.82006083,,,0,33.82006083,37.57348611,72,79,33.82006083,,,,,,,,,,,,,,,,,,,,
73,74,79,79,0.335833583,10897.85093,,,,,0,33.82007,,,0,33.82007,37.5771925,73,79,33.82007,,,,,,,,,,,,,,,,,,,,
74,75,79,79,0.335882588,10911.62225,,,,,0,33.82009861,,,0,33.82009861,37.58007528,74,79,33.82009861,,,,,,,,,,,,,,,,,,,,
75,76,79,79,0.335931593,10925.41057,,,,,0,33.82045806,,,0,33.82045806,37.58530139,75,79,33.82045806,,,,,,,,,,,,,,,,,,,,
76,77,79,79,0.335980598,10939.21578,,,,,0,33.82247694,,,0,33.82247694,37.59940417,76,79,33.82247694,,,,,,,,,,,,,,,,,,,,
77,79,79,79,0.336029603,10953.03778,,,,,0,33.82250722,,,0,33.82250722,37.60437278,77,79,33.82250722,,,,,,,,,,,,,,,,,,,,
79,81,79,72,0.336078608,10966.87645,,,,,0,33.82251722,,,0,33.82251722,37.62520306,79,79,33.82251722,,,,,,,,,,,,,,,,,,,,
81,84,72,73,0.336127613,10980.73168,,,,,0,33.82253306,,,0,33.82253306,37.62842083,81,72,33.82253306,,,,,,,,,,,,,,,,,,,,
84,83,73,74,0.336176618,10994.60337,,,,,0,33.82254472,,,0,33.82254472,37.63195417,84,73,33.82254472,,,,,,,,,,,,,,,,,,,,
83,81,74,75,0.336225623,11008.4914,,,,,0,33.82269722,,,0,33.82269722,37.63715667,83,74,33.82269722,,,,,,,,,,,,,,,,,,,,
81,79,75,76,0.336274627,11022.39567,,,,,0,33.82426028,,,0,33.82426028,37.65651,81,75,33.82426028,,,,,,,,,,,,,,,,,,,,
79,77,76,77,0.336323632,11036.31606,,,,,0,33.82813917,,,0,33.82813917,37.66788222,79,76,33.82813917,,,,,,,,,,,,,,,,,,,,
77,80,77,78,0.336372637,11050.25247,,,,,0,33.83013639,,,0,33.83013639,37.68957111,77,77,33.83013639,,,,,,,,,,,,,,,,,,,,
80,83,78,77,0.336421642,11064.20476,,,,,0,33.83015306,,,0,33.83015306,37.70161194,80,78,33.83015306,,,,,,,,,,,,,,,,,,,,
83,81,77,76,0.336470647,11078.17284,,,,,0,33.83016556,,,0,33.83016556,37.7187825,83,77,33.83016556,,,,,,,,,,,,,,,,,,,,
81,79,76,75,0.336519652,11092.15659,,,,,0,33.83017389,,,0,33.83017389,37.73448722,81,76,33.83017389,,,,,,,,,,,,,,,,,,,,
79,77,75,80,0.336568657,11106.1559,,,,,0,33.83018333,,,0,33.83018333,37.73918056,79,75,33.83018333,,,,,,,,,,,,,,,,,,,,
77,76,80,79.05226717,0.336617662,11120.17064,,,,,0,33.83030111,,,0,33.83030111,37.74225,77,80,33.83030111,,,,,,,,,,,,,,,,,,,,
76,75,79.05226717,77.43603817,0.336666667,11134.2007,,,,,0,33.83066167,,,0,33.83066167,37.75924917,76,79.05226717,33.83066167,,,,,,,,,,,,,,,,,,,,
75,81,77.43603817,77.43603817,0.336715672,11148.24597,,,,,0,33.83116583,,,0,33.83116583,37.79232667,75,77.43603817,33.83116583,,,,,,,,,,,,,,,,,,,,
81,79.05226717,77.43603817,77.43603817,0.336764676,11162.30633,,,,,0,33.83373306,,,0,33.83373306,37.80397778,81,77.43603817,33.83373306,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,77.43603817,77.43603817,0.336813681,11176.38166,,,,,0,33.8337475,,,0,33.8337475,37.80664444,79.05226717,77.43603817,33.8337475,,,,,,,,,,,,,,,,,,,,
79.05226717,79.70151145,77.43603817,77.43603817,0.336862686,11190.47183,,,,,0,33.83375667,,,0,33.83375667,37.80666333,79.05226717,77.43603817,33.83375667,,,,,,,,,,,,,,,,,,,,
79.70151145,79.70151145,77.43603817,77.43603817,0.336911691,11204.57675,,,,,0,33.8337675,,,0,33.8337675,37.80667861,79.70151145,77.43603817,33.8337675,,,,,,,,,,,,,,,,,,,,
79.70151145,79.70151145,77.43603817,77.43603817,0.336960696,11218.69627,,,,,0,33.83377833,,,0,33.83377833,37.80668889,79.70151145,77.43603817,33.83377833,,,,,,,,,,,,,,,,,,,,
79.70151145,79.70151145,77.43603817,77.43603817,0.337009701,11232.83029,,,,,0,33.83378917,,,0,33.83378917,37.80669889,79.70151145,77.43603817,33.83378917,,,,,,,,,,,,,,,,,,,,
79.70151145,89,77.43603817,77.43603817,0.337058706,11246.97868,,,,,0,33.8339325,,,0,33.8339325,37.80670972,79.70151145,77.43603817,33.8339325,,,,,,,,,,,,,,,,,,,,
89,88,77.43603817,77.43603817,0.337107711,11261.14132,,,,,0,33.83445139,,,0,33.83445139,37.80671889,89,77.43603817,33.83445139,,,,,,,,,,,,,,,,,,,,
88,87,77.43603817,77.43603817,0.337156716,11275.31809,,,,,0,33.83583333,,,0,33.83583333,37.80672861,88,77.43603817,33.83583333,,,,,,,,,,,,,,,,,,,,
87,88,77.43603817,77.43603817,0.337205721,11289.50887,,,,,0.037883333,33.83646472,,,0.947083333,33.83646472,37.80673778,87,77.43603817,33.83646472,,,,,,,,,,,,,,,,,,,,
88,89,77.43603817,77.43603817,0.337254725,11303.71353,,,,,0.039133333,33.83648556,,,0.978333333,33.83648556,37.80674611,88,77.43603817,33.83648556,,,,,,,,,,,,,,,,,,,,
89,81,77.43603817,77.43603817,0.33730373,11317.93194,,,,,0.03971665,33.83649528,,,0.99291625,33.83649528,37.80675472,89,77.43603817,33.83649528,,,,,,,,,,,,,,,,,,,,
81,83.623483,77.43603817,77.43603817,0.337352735,11332.164,,,,,0.04081665,33.83651361,,,1.02041625,33.83651361,37.80676361,81,77.43603817,33.83651361,,,,,,,,,,,,,,,,,,,,
83.623483,83.623483,77.43603817,77.43603817,0.33740174,11346.40956,,,,,0.041666667,33.83652778,,,1.041666666,33.83652778,37.80942306,83.623483,77.43603817,33.83652778,,,,,,,,,,,,,,,,,,,,
83.623483,84.00441765,77.43603817,77.43603817,0.337450745,11360.6685,,,,,0.042333317,33.83653889,,,1.058332917,33.83653889,37.80944083,83.623483,77.43603817,33.83653889,,,,,,,,,,,,,,,,,,,,
84.00441765,84.36299317,77.43603817,87,0.33749975,11374.94071,,,,,0.042949983,33.83654917,,,1.073749583,33.83654917,37.80945361,84.00441765,77.43603817,33.83654917,,,,,,,,,,,,,,,,,,,,
84.36299317,76,87,86,0.337548755,11389.22605,,,,,0.051999983,33.8367,,,1.299999583,33.8367,37.80946528,84.36299317,87,33.8367,,,,,,,,,,,,,,,,,,,,
76,77,86,85,0.33759776,11403.52439,,,,,0.072633333,33.83704389,,,1.815833333,33.83704389,37.80947861,76,86,33.83704389,,,,,,,,,,,,,,,,,,,,
77,78,85,84,0.337646765,11417.83561,,,,,0.103783317,33.83756306,,,2.594582917,33.83756306,37.80951528,77,85,33.83756306,,,,,,,,,,,,,,,,,,,,
78,79,84,85,0.33769577,11432.15958,,,,,0.224716667,33.83957861,,,5.617916666,33.83957861,37.80952889,78,84,33.83957861,,,,,,,,,,,,,,,,,,,,
79,81,85,87,0.337744774,11446.49617,,,,,0.225966667,33.83959944,,,5.649166666,33.83959944,37.809545,79,85,33.83959944,,,,,,,,,,,,,,,,,,,,
81,77,87,88,0.337793779,11460.84525,,,,,0.226683333,33.83961139,,,5.667083333,33.83961139,37.81733389,81,87,33.83961139,,,,,,,,,,,,,,,,,,,,
77,75,88,90,0.337842784,11475.20669,,,,,0.238633333,33.83981056,,,5.965833333,33.83981056,37.81982083,77,88,33.83981056,,,,,,,,,,,,,,,,,,,,
75,73,90,92,0.337891789,11489.58036,,,,,0.26991665,33.84033194,,,6.74791625,33.84033194,37.81983694,75,90,33.84033194,,,,,,,,,,,,,,,,,,,,
73,81,92,91,0.337940794,11503.96614,,,,,0.300916667,33.84084861,,,7.522916667,33.84084861,37.81984917,73,92,33.84084861,,,,,,,,,,,,,,,,,,,,
81,79.05226717,91,89,0.337989799,11518.36388,,,,,0.425783317,33.84292972,,,10.64458292,33.84292972,37.81986028,81,91,33.84292972,,,,,,,,,,,,,,,,,,,,
79.05226717,77.67537786,89,88,0.338038804,11532.77346,,,,,0.4358,33.84309667,,,10.895,33.84309667,37.81986917,79.05226717,89,33.84309667,,,,,,,,,,,,,,,,,,,,
77.67537786,85,88,87,0.338087809,11547.19474,,,,,0.456566667,33.84344278,,,11.41416667,33.84344278,37.81987889,77.67537786,88,33.84344278,,,,,,,,,,,,,,,,,,,,
85,84,87,86,0.338136814,11561.6276,,,,,0.48775,33.8439625,,,12.19375,33.8439625,37.81988833,85,87,33.8439625,,,,,,,,,,,,,,,,,,,,
84,85,86,85,0.338185819,11576.0719,,,,,0.605833317,33.84593056,,,15.14583292,33.84593056,37.81989806,84,86,33.84593056,,,,,,,,,,,,,,,,,,,,
85,86,85,79.76991009,0.338234823,11590.5275,,,,,0.674383333,33.84707306,,,16.85958333,33.84707306,37.8199075,85,85,33.84707306,,,,,,,,,,,,,,,,,,,,
86,81,79.76991009,79,0.338283828,11604.99427,,,,,1,33.8525,,,25,33.8525,37.81991667,86,79.76991009,33.8525,,,,,,,,,,,,,,,,,,,,
81,74,79,72,0.338332833,11619.47207,,,,,0.952066683,33.85329889,,,24.4248002,33.85329889,37.82801889,81,79,33.85329889,,,,,,,,,,,,,,,,,,,,
74,79.05226717,72,77,0.338381838,11633.96078,,,,,0.841550017,33.85514083,,,23.0986002,33.85514083,37.83135972,74,72,33.85514083,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,77,78,0.338430843,11648.46024,,,,,0.840483333,33.85515861,,,23.0858,33.85515861,37.83508306,79.05226717,77,33.85515861,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,78,77,0.338479848,11662.97034,,,,,0.83983335,33.85516944,,,23.0780002,33.85516944,37.83701083,79.05226717,78,33.85516944,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,77,76,0.338528853,11677.49093,,,,,0.839250017,33.85517917,,,23.0710002,33.85517917,37.8370275,79.05226717,77,33.85517917,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,76,75,0.338577858,11692.02187,,,,,0.83858335,33.85519028,,,23.0630002,33.85519028,37.83703806,79.05226717,76,33.85519028,,,,,,,,,,,,,,,,,,,,
79.05226717,79.05226717,75,74,0.338626863,11706.56303,,,,,0.83795,33.85520083,,,23.0554,33.85520083,37.83705,79.05226717,75,33.85520083,,,,,,,,,,,,,,,,,,,,
79.05226717,85,74,73,0.338675868,11721.11426,,,,,0.817200017,33.85554667,,,22.8064002,33.85554667,37.8370625,79.05226717,74,33.85554667,,,,,,,,,,,,,,,,,,,,
85,86,73,72,0.338724872,11735.67543,,,,,0.806866667,33.85571889,,,22.6824,33.85571889,37.83707361,85,73,33.85571889,,,,,,,,,,,,,,,,,,,,
86,81,72,71,0.338773877,11750.2464,,,,,0.765350017,33.85641083,,,22.1842002,33.85641083,37.83708333,86,72,33.85641083,,,,,,,,,,,,,,,,,,,,
81,80,71,72,0.338822882,11764.82703,,,,,0.655516683,33.85824139,,,20.8662002,33.85824139,37.83709528,81,71,33.85824139,,,,,,,,,,,,,,,,,,,,
80,75,72,74,0.338871887,11779.41718,,,,,0.65448335,33.85825861,,,20.8538002,33.85825861,37.83710417,80,72,33.85825861,,,,,,,,,,,,,,,,,,,,
75,76,74,75,0.338920892,11794.01671,,,,,0.6534,33.85827667,,,20.8408,33.85827667,37.83711528,75,74,33.85827667,,,,,,,,,,,,,,,,,,,,
76,77,75,76,0.338969897,11808.62548,,,,,0.65265,33.85828917,,,20.8318,33.85828917,37.83712417,76,75,33.85828917,,,,,,,,,,,,,,,,,,,,
77,78,76,78,0.339018902,11823.24334,,,,,0.651233333,33.85831278,,,20.8148,33.85831278,37.83713417,77,76,33.85831278,,,,,,,,,,,,,,,,,,,,
78,77,78,77,0.339067907,11837.87015,,,,,0.630433333,33.85865944,,,20.5652,33.85865944,37.83718278,78,78,33.85865944,,,,,,,,,,,,,,,,,,,,
77,78,77,76,0.339116912,11852.50578,,,,,0.578566667,33.85952389,,,19.9428,33.85952389,37.83823278,77,77,33.85952389,,,,,,,,,,,,,,,,,,,,
78,80,76,74,0.339165917,11867.15008,,,,,0.467566667,33.86137389,,,18.6108,33.86137389,37.85232,78,76,33.86137389,,,,,,,,,,,,,,,,,,,,
80,82,74,72,0.339214921,11881.8029,,,,,0.46653335,33.86139111,,,18.5984002,33.86139111,37.85863944,80,74,33.86139111,,,,,,,,,,,,,,,,,,,,
82,81,72,71,0.339263926,11896.4641,,,,,0.465766683,33.86140389,,,18.5892002,33.86140389,37.8616375,82,72,33.86140389,,,,,,,,,,,,,,,,,,,,
81,74,71,72,0.339312931,11911.13354,,,,,0.4652,33.86141333,,,18.5824,33.86141333,37.88525167,81,71,33.86141333,,,,,,,,,,,,,,,,,,,,
74,75,72,71,0.339361936,11925.81107,,,,,0.433316683,33.86194472,,,18.1998002,33.86194472,37.90314667,74,72,33.86194472,,,,,,,,,,,,,,,,,,,,
75,76,71,78.48033789,0.339410941,11940.49655,,,,,0.267366683,33.86471056,,,16.2084002,33.86471056,37.91914861,75,71,33.86471056,,,,,,,,,,,,,,,,,,,,
76,77,78.48033789,80,0.339459946,11955.18983,,,,,0,33.86916667,,,13,33.86916667,37.92685528,76,78.48033789,33.86916667,,,,,,,,,,,,,,,,,,,,
77,78,80,79.05226717,0.339508951,11969.89077,,,,,0,33.87007194,,,14.03201667,33.87007194,37.93034972,77,80,33.87007194,,,,,,,,,,,,,,,,,,,,
78,80,79.05226717,79.52613359,0.339557956,11984.59922,,,,,0,33.87205417,,,16.29174968,33.87205417,37.93875972,78,79.05226717,33.87205417,,,,,,,,,,,,,,,,,,,,
80,78,79.52613359,79.52613359,0.339606961,11999.31504,,,,,0,33.87207083,,,16.31074968,33.87207083,37.95163472,80,79.52613359,33.87207083,,,,,,,,,,,,,,,,,,,,
78,77,79.52613359,79.52613359,0.339655966,12014.03806,,,,,0,33.87208278,,,16.32436635,33.87208278,37.97040167,78,79.52613359,33.87208278,,,,,,,,,,,,,,,,,,,,
77,83,79.52613359,79.52613359,0.33970497,12028.76816,,,,,0,33.87209444,,,16.33766635,33.87209444,37.99202361,77,79.52613359,33.87209444,,,,,,,,,,,,,,,,,,,,
83,85,79.52613359,79.52613359,0.339753975,12043.50518,,,,,0,33.87210639,,,16.35128302,33.87210639,38.00133611,83,79.52613359,33.87210639,,,,,,,,,,,,,,,,,,,,
85,87,79.52613359,79.52613359,0.33980298,12058.24897,,,,,0,33.87211667,,,16.36299968,33.87211667,38.00435389,85,79.52613359,33.87211667,,,,,,,,,,,,,,,,,,,,
87,80,79.52613359,79.52613359,0.339851985,12072.99939,,,,,0,33.87212556,,,16.37313302,33.87212556,38.00748694,87,79.52613359,33.87212556,,,,,,,,,,,,,,,,,,,,
80,78,79.52613359,70,0.33990099,12087.75628,,,,,0,33.87231972,,,16.59448333,33.87231972,38.01892917,80,79.52613359,33.87231972,,,,,,,,,,,,,,,,,,,,
78,75,70,72,0.339949995,12102.51949,,,,,0,33.87335722,,,17.77723302,33.87335722,38.03296111,78,70,33.87335722,,,,,,,,,,,,,,,,,,,,
75,74,72,73,0.339999,12117.28889,,,,,0,33.87755167,,,22.5589,33.87755167,38.03739389,75,72,33.87755167,,,,,,,,,,,,,,,,,,,,
74,75,73,72,0.340048005,12132.0643,,,,,0,33.87963389,,,24.93263302,33.87963389,38.04777889,74,73,33.87963389,,,,,,,,,,,,,,,,,,,,
75,81,72,73,0.34009701,12146.84559,,,,,0,33.87964972,,,24.95068333,33.87964972,38.05841972,75,72,33.87964972,,,,,,,,,,,,,,,,,,,,
81,70,73,74,0.340146015,12161.63261,,,,,0,33.87966056,,,24.96303333,33.87966056,38.06722472,81,73,33.87966056,,,,,,,,,,,,,,,,,,,,
70,72,74,79,0.34019502,12176.4252,,,,,0,33.88167611,,,27.26076635,33.88167611,38.08544583,70,74,33.88167611,,,,,,,,,,,,,,,,,,,,
72,75,79,79,0.340244024,12191.22321,,,,,0,33.88459667,,,30.5902,33.88459667,38.10031194,72,79,33.88459667,,,,,,,,,,,,,,,,,,,,
75,77,79,79,0.340293029,12206.02649,,,,,0,33.88583333,,,32,33.88583333,38.10588028,75,79,33.88583333,,,,,,,,,,,,,,,,,,,,
77,78,79,79,0.340342034,12220.83488,,,,,0.065199983,33.88692,,,32.45639988,33.88692,38.11889639,77,79,33.88692,,,,,,,,,,,,,,,,,,,,
78,79,79,84,0.340391039,12235.64824,,,,,0.066249983,33.8869375,,,32.46374988,33.8869375,38.13382389,78,79,33.8869375,,,,,,,,,,,,,,,,,,,,
79,78,84,80,0.340440044,12250.46641,,,,,0.066983333,33.88694972,,,32.46888333,33.88694972,38.14784667,79,84,33.88694972,,,,,,,,,,,,,,,,,,,,
78,76,80,78,0.340489049,12265.28924,,,,,0.067549983,33.88695917,,,32.47284988,33.88695917,38.15667028,78,80,33.88695917,,,,,,,,,,,,,,,,,,,,
76,75,78,89,0.340538054,12280.11657,,,,,0.068149983,33.88696917,,,32.47704988,33.88696917,38.15865444,76,78,33.88696917,,,,,,,,,,,,,,,,,,,,
75,74,89,77,0.340587059,12294.94826,,,,,0.06876665,33.88697944,,,32.48136655,33.88697944,38.15867472,75,89,33.88697944,,,,,,,,,,,,,,,,,,,,
74,75,77,76,0.340636064,12309.78413,,,,,0.06936665,33.88698944,,,32.48556655,33.88698944,38.15869139,74,77,33.88698944,,,,,,,,,,,,,,,,,,,,
